status,time,card_type,city,amount,id
fail,2025-09-24 07:08:00,Master-Card,Tehran,1462310,89
fail,2025-09-30 16:40:00,Amex,Tabriz,4679901,17
failed,2025-09-18 02:54:00,MastCard,Karaj,4596950,29
fail,2025-09-04 02:37:00,Amex,karaj,948570,50
success,2025-09-18 19:29:00,Vsa,THR,4996822,76
fail,2025-09-30 21:23:00,Vsa,Tabriz,1261906,96
success,2025-09-05 17:07:00,Amex,Shiraz,2176169,49
failed,2025-09-25 21:10:00,Amex,Tabriz,1300383,73
success,2025-09-16 07:32:00,,Shiraz,4634068,61
success,2025-09-01 16:40:00,,THR,4323496,83
fail,2025-09-21 11:11:00,Amex,Tehran,4713407,46
Success,2025-09-14 11:11:00,Visa,ThRan,2502868,46
success,2025-09-15 08:59:00,Visa,karaj,4531603,17
success,2025-09-09 19:51:00,Master-Card,Ahvaz,1580188,66
success,2025-09-15 12:34:00,Visa,Karaj,3260399,5
Success,2025-09-17 17:07:00,Visa,Ahvaz,4535271,54
success,2025-09-25 23:59:00,Visa,,2753985,16
success,2025-09-24 04:40:00,Amex,Ahvaz,3568924,81
success,2025-09-04 12:12:00,Amex,Isfahan,592795,92
fail,2025-09-12 06:06:00,Discover,Shiraz,4440502,7
success,2025-09-27 23:59:00,Visa,Isfahan,2850670,8
success,2025-09-26 21:23:00,MastCard,Tehran ,3263682,72
success,2025-09-05 11:11:00,,TEHRAN,66217,88
success,2025-09-29 01:51:00,Visa,Qom,67374,97
fail,2025-09-05 07:08:00,Visa,Ahvaz,142353,82
failed,2025-09-11 11:11:00,Amex,TEHRAN,4506635,38
Success,2025-09-28 10:48:00,Vsa,Tabriz,694927,54
failed,2025-09-06 21:10:00,Vsa,Qom,3512178,76
fail,2025-09-07 06:30:00,MastCard,Mashhad,3053513,15
success,2025-09-24 02:30:00,Master-Card,Ahvaz,1930372,93
failed,2025-09-14 16:16:00,Visa,Isfahan,4157649,50
success,2025-09-24 10:48:00,Visa,Karaj,2138522,56
success,2025-09-11 10:48:00,Amex,Isfahan,2440150,96
Success,2025-09-30 07:07:00,Vsa,Tehran,4005594,9
success,2025-09-13 19:19:00,Amex,Tehran,1903090,8
success,2025-09-02 11:11:00,VISA,Tehran,2846661,19
fail,2025-09-25 11:11:00,Vsa,Tehran,4018077,51
fail,2025-09-07 11:11:00,MastCard,Mashhad,4299268,72
fail,2025-09-20 04:40:00,Visa,Shiraz,25972,99
Success,2025-09-04 14:30:00,Visa,Tehran,2241469,57
success,2025-09-27 05:56:00,Vsa,Shiraz,1212427,68
success,2025-09-08 19:40:00,Visa,Qom,3047210,31
failed,2025-09-20 04:04:00,Visa,Tehran,2008626,3
success,2025-09-29 23:17:00,,Isfahan,4912286,100
success,2025-09-22 07:32:00,Master-Card,Ahvaz,1711017,83
fail,2025-09-21 11:11:00,Visa,Tehran,1361638,43
failed,2025-09-19 14:11:00,Vsa,Tehran,4421296,29
fail,2025-09-13 07:07:00,Visa,,3435436,10
fail,2025-09-14 08:59:00,Discover,Karaj,1959276,12
fail,2025-09-10 19:51:00,Amex,Mashhad,3204526,46
fail,2025-09-11 11:11:00,MastCard,Shiraz,3652608,30
fail,2025-09-02 11:11:00,Visa,karaj,1405589,95
success,2025-09-25 08:08:00,Discover,karaj,3972972,82
fail,2025-09-26 16:16:00,Visa,Tabriz,2097785,89
success,2025-09-09 05:23:00,visa,Mashhad,244415,32
fail,2025-09-17 00:00:00,MastCard,Shiraz,4317080,73
fail,2025-09-26 03:27:00,MasterCard,Tehran,1801007,47
success,2025-09-03 17:17:00,Visa,tehr@n,2816857,89
Success,2025-09-24 05:56:00,Amex,Isfahan,4948561,63
failed,2025-09-06 11:11:00,Amex,Isfahan,1329519,26
FAIL,2025-09-05 06:06:00,Vsa,TEHRAN,2933229,3
success,2025-09-05 07:08:00,Discover,Tehran,4194678,23
success,2025-09-22 23:59:00,visa,Tehran,275509,75
success,2025-09-15 09:09:00,MasterCard,Karaj,2508792,74
success,2025-09-23 23:59:00,Discover,Isfahan,4836392,50
fail,2025-09-17 05:23:00,Discover,Ahvaz,4934697,36
success,2025-09-09 03:27:00,MasterCard,Tehran,749642,13
fail,2025-09-03 15:45:00,,Isfahan,2194577,29
success,2025-09-20 23:17:00,MastCard,Tabriz,2126075,38
success,2025-09-26 03:27:00,Amex,Karaj,4302028,77
fail,2025-09-17 21:21:00,Visa,Tabriz,4624710,91
fail,2025-09-29 21:21:00,Visa,Mashhad,4103598,84
fail,2025-09-27 05:56:00,MasterCard,karaj,1972680,5
FAIL,2025-09-10 17:07:00,MastCard,TEHRAN,2112254,20
fail,2025-09-03 00:00:00,MastCard,Karaj,3160266,78
fail,2025-09-18 11:11:00,Visa,Isfahan,1166569,14
failed,2025-09-18 19:51:00,Visa,Qom,125204,8
success,2025-09-30 18:45:00,Discover,Karaj,4497639,48
fail,2025-09-17 01:51:00,,THR,4657718,13
fail,2025-09-24 10:48:00,MasterCard,THR,4487574,24
fail,2025-09-03 13:10:00,Discover,tehr@n,100941,79
fail,2025-09-03 02:54:00,Discover,karaj,1551825,65
fail,2025-09-06 08:08:00,Visa,Tehran,2286418,87
success,2025-09-13 03:27:00,MasterCard,Ahvaz,2642121,34
failed,2025-09-24 19:51:00,Vsa,karaj,2016760,51
success,2025-09-29 17:07:00,VISA,THR,3717672,3
success,2025-09-15 17:07:00,MasterCard,TEHRAN,2311957,91
fail,2025-09-25 05:23:00,Visa,Mashhad,2000696,78
fail,2025-09-09 14:30:00,MastCard,Shiraz,2783121,58
failed,2025-09-04 08:59:00,MastCard,Tehran,4153287,72
fail,2025-09-14 19:19:00,Visa,Qom,1969365,55
failed,2025-09-05 05:23:00,Master-Card,Mashhad,1216477,80
success,2025-09-02 14:55:00,Vsa,Tehran ,3542840,42
failed,2025-09-11 19:51:00,MasterCard,TEHRAN,4386270,21
fail,2025-09-09 14:11:00,Amex,Ahvaz,1776276,10
fail,2025-09-24 08:08:00,MastCard,Tehran,2123089,57
success,2025-09-03 10:48:00,MastCard,Isfahan,2100419,25
success,2025-09-27 17:17:00,Visa,Karaj,2116423,56
fail,2025-09-28 21:23:00,Visa,Tehran,4306900,38
FAIL,2025-09-29 02:30:00,Visa,Tabriz,3101562,87
fail,2025-09-09 04:04:00,MastCard,THR,2241948,61
fail,2025-09-03 16:40:00,MasterCard,Tehran,3223177,47
success,2025-09-25 08:59:00,Amex,Tehran,2263339,54
success,2025-09-02 11:11:00,Vsa,Qom,4684275,46
FAIL,2025-09-12 21:23:00,Discover,tehr@n,3612981,68
success,2025-09-10 04:15:00,MastCard,karaj,2347937,4
fail,2025-09-09 07:32:00,MasterCard,Tehran ,3009546,95
success,2025-09-15 04:40:00,Discover,Ahvaz,2900601,66
fail,2025-09-08 12:12:00,Discover,Isfahan,3848779,94
success,2025-09-25 23:59:00,VISA,tehr@n,1582133,43
success,2025-09-05 12:44:00,Vsa,Isfahan,1462959,62
fail,2025-09-11 23:59:00,Visa,Isfahan,3055789,85
success,2025-09-27 23:59:00,Master Card,Mashhad,3745807,85
success,2025-09-02 01:51:00,Vsa,karaj,3044878,85
success,2025-09-24 08:59:00,Visa,TEHRAN,2160900,4
success,2025-09-28 13:10:00,Visa,Isfahan,1349368,65
fail,2025-09-15 05:56:00,Discover,Mashhad,799215,62
fail,2025-09-06 13:13:00,Amex,TEHRAN,392826,91
fail,2025-09-08 14:02:00,Amex,Tehran,3478230,2
fail,2025-09-27 21:10:00,Discover,Ahvaz,527001,9
success,2025-09-05 19:51:00,MasterCard,Mashhad,3515317,57
succeed,2025-09-16 14:55:00,Visa,Isfahan,2160413,45
success,2025-09-26 00:00:00,Visa,Mashhad,621405,18
success,2025-09-18 03:00:00,MasterCard,Isfahan,2654188,48
success,2025-09-06 12:12:00,Discover,Ahvaz,3769507,42
fail,2025-09-05 09:09:00,MasterCard,TEHRAN,4027070,41
Success,2025-09-28 23:59:00,Master Card,Mashhad,4190241,75
FAIL,2025-09-16 03:27:00,Visa,karaj,94906,90
success,2025-09-13 20:20:00,Visa,Karaj,2001681,91
fail,2025-09-28 11:11:00,Visa,Tabriz,4038250,58
success,2025-09-05 23:59:00,MasterCard,Qom,4468385,42
fail,2025-09-13 12:34:00,MastCard,Shiraz,3374751,35
success,2025-09-17 04:15:00,Amex,Tehran,4251609,38
failed,2025-09-18 01:01:00,MasterCard,Isfahan,3676478,67
fail,2025-09-08 14:02:00,Discover,,2450450,41
FAIL,2025-09-13 11:11:00,Discover,Shiraz,1358495,100
succeed,2025-09-30 04:40:00,Discover,Isfahan,2373013,50
Success,2025-09-29 11:11:00,Amex,Tabriz,3894192,87
success,2025-09-19 05:23:00,Visa,Tabriz,321625,72
fail,2025-09-26 20:20:00,Vsa,Isfahan,2096286,79
success,2025-09-03 02:54:00,Amex,Tehran,4239722,45
success,2025-09-24 09:45:00,Discover,Tehran,3189005,71
fail,2025-09-08 03:00:00,MasterCard,Isfahan,4476861,19
success,2025-09-02 03:00:00,VISA,Shiraz,2025324,17
success,2025-09-08 07:07:00,Visa,Tehran,2288008,65
fail,2025-09-27 04:40:00,Visa,Tehran,2327423,94
fail,2025-09-13 07:32:00,MasterCard,Tehran,3958170,77
fail,2025-09-13 07:07:00,Amex,Tabriz,1526772,56
success,2025-09-01 10:48:00,Visa,Tehran,1680270,94
success,2025-09-06 02:37:00,,Qom,2111985,41
fail,2025-09-24 08:08:00,Amex,Mashhad,3991525,42
FAIL,2025-09-19 09:45:00,Master-Card,Tabriz,1867240,6
fail,2025-09-16 09:09:00,Discover,karaj,2542311,69
success,2025-09-08 03:00:00,Vsa,Mashhad,2914303,99
success,2025-09-28 15:45:00,Discover,Tehran,3947838,75
failed,2025-09-01 02:20:00,Discover,Tabriz,1815041,73
fail,2025-09-27 13:13:00,,Tehran ,1136465,40
failed,2025-09-27 18:00:00,Visa,Tehran ,312922,41
Success,2025-09-16 22:27:00,Master Card,Tabriz,2348571,9
success,2025-09-09 07:08:00,MasterCard,Tehran,998512,8
success,2025-09-13 20:33:00,visa,Mashhad,429680,44
fail,2025-09-11 09:45:00,MasterCard,Mashhad,685799,58
success,2025-09-13 07:07:00,MastCard,Isfahan,1939292,67
success,2025-09-25 12:12:00,Visa,Mashhad,2733873,13
success,2025-09-21 12:34:00,MasterCard,Tabriz,4068553,19
fail,2025-09-10 14:55:00,MastCard,Tehran,1363943,99
success,2025-09-04 05:23:00,Vsa,Qom,4868071,97
fail,2025-09-27 19:51:00,Visa,tehr@n,1074015,49
fail,2025-09-06 12:44:00,MasterCard,Tehran,3291738,80
fail,2025-09-28 03:27:00,MasterCard,Karaj,2913719,82
fail,2025-09-07 23:17:00,Visa,Isfahan,293525,78
success,2025-09-05 17:07:00,MasterCard,Tabriz,2364399,30
failed,2025-09-11 22:27:00,Vsa,THR,3719844,66
success,2025-09-13 23:59:00,Discover,Mashhad,3544701,77
success,2025-09-26 02:24:00,MasterCard,Qom,945795,92
success,2025-09-25 14:30:00,VISA,Isfahan,4239295,59
fail,2025-09-19 08:59:00,Visa,Tehran,410705,53
fail,2025-09-23 11:11:00,Amex,Qom,2407359,52
fail,2025-09-10 20:20:00,MastCard,Isfahan,1699407,81
success,2025-09-10 02:37:00,MastCard,Tehran,2353234,31
fail,2025-09-11 14:11:00,MastCard,Qom,4032975,15
fail,2025-09-21 04:04:00,MastCard,Tehran,2167247,20
success,2025-09-30 04:40:00,Visa,Tabriz,1934544,5
Success,2025-09-07 19:40:00,MasterCard,Ahvaz,2409590,7
success,2025-09-18 21:23:00,Vsa,Tehran,1754253,18
success,2025-09-04 19:51:00,Visa,Shiraz,3906583,56
success,2025-09-02 02:30:00,Visa,tehr@n,4480061,75
success,2025-09-14 04:15:00,Vsa,Tehran,968144,97
success,2025-09-13 19:29:00,MastCard,Isfahan,4437881,92
failed,2025-09-29 16:16:00,MasterCard,Qom,508430,91
fail,2025-09-12 12:12:00,Master Card,Mashhad,1404025,45
fail,2025-09-07 00:00:00,MastCard,Shiraz,2240097,28
fail,2025-09-02 12:44:00,VISA,Isfahan,125296,50
success,2025-09-13 02:37:00,,Tehran,2356817,2
failed,2025-09-14 18:00:00,MasterCard,Tehran,521327,84
fail,2025-09-27 19:51:00,MastCard,Karaj,752195,68
fail,2025-09-17 02:24:00,MastCard,Tabriz,731835,77
failed,2025-09-09 02:24:00,Vsa,karaj,2024958,24
success,2025-09-17 00:00:00,Vsa,Karaj,1427106,48
success,2025-09-08 08:59:00,Visa,Tehran,2251090,45
failed,2025-09-02 21:21:00,Discover,Tehran,965426,94
success,2025-09-28 06:30:00,Discover,Tabriz,2969016,58
success,2025-09-24 02:20:00,Vsa,Qom,2286390,36
fail,2025-09-13 02:30:00,Vsa,karaj,3583993,2
fail,2025-09-03 11:11:00,MasterCard,Tehran,3305030,18
success,2025-09-16 19:19:00,Amex,Tabriz,3277292,49
success,2025-09-06 20:20:00,Vsa,Isfahan,3455898,8
FAIL,2025-09-19 02:24:00,Discover,Tehran,514918,58
FAIL,2025-09-30 11:11:00,Visa,Qom,1879664,15
failed,2025-09-07 09:00:00,MasterCard,Mashhad,3146470,17
fail,2025-09-10 06:06:00,,Tabriz,2097248,23
FAIL,2025-09-09 00:00:00,Vsa,Mashhad,3803897,66
success,2025-09-02 05:56:00,Discover,Isfahan,3153945,70
fail,2025-09-28 21:23:00,Visa,Isfahan,4846794,94
success,2025-09-28 02:24:00,Amex,Tabriz,2255173,27
fail,2025-09-15 19:29:00,Vsa,Qom,2029556,37
fail,2025-09-30 22:27:00,Amex,Isfahan,1422752,49
failed,2025-09-05 19:51:00,MasterCard,Tehran,3908944,64
success,2025-09-29 21:10:00,Visa,Tehran,2157689,34
fail,2025-09-22 02:24:00,,Tehran,32552,18
success,2025-09-04 21:21:00,Discover,Tehran,3393051,64
failed,2025-09-20 16:16:00,Visa,Isfahan,1860573,74
success,2025-09-04 12:12:00,Vsa,Tabriz,4304039,44
fail,2025-09-18 20:33:00,visa,Isfahan,773262,17
fail,2025-09-04 18:45:00,Amex,Tabriz,1234938,59
fail,2025-09-27 11:11:00,Amex,Qom,4705818,13
FAIL,2025-09-17 11:11:00,Discover,Karaj,2293993,52
success,2025-09-12 20:33:00,Visa,Mashhad,1622517,60
success,2025-09-22 17:17:00,Visa,Tehran,120947,42
success,2025-09-17 07:08:00,Amex,Tehran,2386247,92
failed,2025-09-10 03:00:00,Visa,Tabriz,4927598,64
success,2025-09-22 21:21:00,Master-Card,Isfahan,1182346,66
success,2025-09-01 12:12:00,Visa,Tehran,3646832,34
fail,2025-09-22 19:51:00,MasterCard,Tabriz,799023,96
fail,2025-09-26 18:45:00,MasterCard,THR,2751832,88
Success,2025-09-24 14:30:00,Amex,Tehran,3484626,71
Success,2025-09-27 20:33:00,Discover,tehr@n,4596580,64
Success,2025-09-18 14:11:00,Master-Card,THR,4644342,33
Success,2025-09-18 06:06:00,MasterCard,karaj,2727242,12
failed,2025-09-14 21:10:00,MastCard,THR,3425027,76
success,2025-09-15 21:10:00,Amex,Tehran,3937665,19
failed,2025-09-29 14:02:00,Visa,Tehran,607000,9
success,2025-09-12 07:08:00,Amex,Tehran,3397247,74
fail,2025-09-04 01:01:00,Amex,Tehran,2416497,17
fail,2025-09-27 09:00:00,Master-Card,Tabriz,4693370,50
FAIL,2025-09-03 06:06:00,Master-Card,karaj,25383,39
fail,2025-09-20 10:05:00,Visa,Tabriz,3572688,41
failed,2025-09-29 05:56:00,Visa,Tabriz,3114519,10
fail,2025-09-12 02:37:00,Discover,Shiraz,1813473,12
fail,2025-09-07 02:24:00,visa,Tehran,3941037,79
fail,2025-09-29 00:00:00,Visa,Isfahan,303970,96
fail,2025-09-11 01:01:00,MastCard,Tabriz,3638864,15
fail,2025-09-01 13:10:00,Amex,karaj,803799,28
fail,2025-09-06 02:37:00,Amex,Mashhad,4606116,4
failed,2025-09-15 01:01:00,Visa,Shiraz,799316,36
fail,2025-09-15 19:40:00,Visa,Tehran,3322896,65
fail,2025-09-19 12:44:00,MasterCard,TEHRAN,3435283,99
fail,2025-09-11 07:08:00,Visa,Tabriz,3872870,47
success,2025-09-26 13:13:00,Visa,Karaj,2328988,81
success,2025-09-23 08:59:00,Visa,tehr@n,506051,39
success,2025-09-26 08:08:00,Amex,Mashhad,3787909,38
fail,2025-09-02 22:27:00,MasterCard,Mashhad,3961874,44
fail,2025-09-14 02:37:00,Discover,Tehran,3004468,51
success,2025-09-02 03:27:00,Discover,Isfahan,4090810,98
failed,2025-09-29 20:33:00,Visa,THR,3936872,85
fail,2025-09-04 11:11:00,MasterCard,Tehran,2723339,26
success,2025-09-17 14:00:00,Visa,TEHRAN,4766569,36
fail,2025-09-03 20:20:00,MastCard,Shiraz,1481922,69
fail,2025-09-13 06:30:00,Visa,Isfahan,345181,98
success,2025-09-09 07:08:00,Master Card,Qom,4556108,1
success,2025-09-07 14:30:00,Visa,Tehran,4908618,53
fail,2025-09-15 02:20:00,Master Card,Tabriz,4422450,6
fail,2025-09-23 17:17:00,Vsa,Tabriz,411504,37
FAIL,2025-09-29 11:11:00,MastCard,Isfahan,3952578,2
failed,2025-09-29 14:30:00,,TEHRAN,1456301,69
failed,2025-09-11 17:07:00,Visa,Isfahan,2331528,91
success,2025-09-20 02:37:00,Visa,Mashhad,1701812,41
success,2025-09-02 02:24:00,Discover,Tehran,869934,51
fail,2025-09-15 12:34:00,Discover,Karaj,1757201,47
fail,2025-09-14 14:00:00,Discover,Qom,2248387,13
fail,2025-09-20 23:17:00,Amex,Isfahan,4339768,76
success,2025-09-22 21:21:00,Visa,tehr@n,1493635,69
fail,2025-09-11 09:00:00,Discover,TEHRAN,2815073,66
failed,2025-09-27 02:37:00,Discover,Shiraz,544229,59
fail,2025-09-03 04:04:00,Amex,TEHRAN,1585628,68
fail,2025-09-17 02:30:00,visa,Qom,1818098,59
fail,2025-09-30 20:20:00,MasterCard,karaj,3184727,92
success,2025-09-12 11:11:00,MasterCard,Isfahan,2637420,10
fail,2025-09-24 11:11:00,Discover,Tehran,4404877,13
fail,2025-09-28 09:00:00,Vsa,,3294580,2
fail,2025-09-29 18:45:00,Visa,Tehran,3568958,91
success,2025-09-21 21:21:00,VISA,Tabriz,2070515,15
success,2025-09-15 21:23:00,MasterCard,Tehran,357779,46
fail,2025-09-16 12:12:00,Discover,Isfahan,975673,57
success,2025-09-05 21:21:00,VISA,Tabriz,3003601,10
success,2025-09-27 12:12:00,,Qom,3511934,22
fail,2025-09-20 02:54:00,Amex,,3394499,90
failed,2025-09-06 14:00:00,Visa,Tehran,1909717,79
success,2025-09-19 21:10:00,MastCard,Ahvaz,4528459,77
fail,2025-09-25 19:29:00,Discover,Tehran,1000974,8
Success,2025-09-05 08:59:00,Discover,Tehran,832011,21
failed,2025-09-03 12:44:00,Visa,Shiraz,1591176,85
succeed,2025-09-27 02:30:00,MasterCard,THR,1412925,22
success,2025-09-01 02:37:00,MastCard,Tehran,479346,98
fail,2025-09-26 09:09:00,Discover,Isfahan,4800590,45
fail,2025-09-28 19:51:00,,Tehran,1932752,92
success,2025-09-06 06:06:00,Visa,TEHRAN,3972704,40
succeed,2025-09-15 18:00:00,Visa,Tabriz,3837952,22
success,2025-09-02 09:00:00,Amex,Mashhad,4919848,30
failed,2025-09-29 11:11:00,Master-Card,TEHRAN,3778261,62
fail,2025-09-03 02:30:00,Master Card,Qom,1679683,73
success,2025-09-17 08:08:00,MastCard,tehr@n,1295777,45
failed,2025-09-25 10:05:00,Visa,TEHRAN,3265458,35
success,2025-09-24 02:54:00,VISA,Mashhad,4963787,82
succeed,2025-09-12 02:37:00,,Qom,4462963,42
success,2025-09-18 13:10:00,Visa,Tabriz,46163,5
success,2025-09-15 23:59:00,Amex,,2665518,27
success,2025-09-12 00:00:00,Amex,Tabriz,4424402,70
failed,2025-09-16 13:10:00,MasterCard,Ahvaz,2521908,62
success,2025-09-27 14:11:00,visa,Tabriz,2560551,32
fail,2025-09-08 21:23:00,Visa,Tabriz,2476483,8
success,2025-09-28 11:11:00,Amex,Tehran,4426257,85
success,2025-09-14 11:11:00,Visa,Qom,3991076,18
fail,2025-09-25 06:30:00,MasterCard,Tabriz,3192126,78
success,2025-09-17 19:29:00,Vsa,Tehran,1094687,15
fail,2025-09-29 09:00:00,Discover,Tabriz,4263225,26
success,2025-09-21 02:20:00,Discover,Tabriz,3338081,53
failed,2025-09-08 19:51:00,Master Card,Mashhad,864921,44
success,2025-09-15 11:11:00,MastCard,Isfahan,3413172,32
failed,2025-09-27 07:08:00,Amex,Tehran,2051452,28
fail,2025-09-14 22:27:00,Visa,Qom,467657,39
Success,2025-09-18 02:20:00,MasterCard,Ahvaz,1079089,32
fail,2025-09-20 17:17:00,Vsa,Qom,747522,77
fail,2025-09-07 20:33:00,Vsa,Tehran ,3177557,79
failed,2025-09-03 04:15:00,Discover,Tehran,1847051,18
success,2025-09-29 13:13:00,Amex,karaj,4280539,70
fail,2025-09-12 04:04:00,Visa,Mashhad,3486869,11
succeed,2025-09-21 10:05:00,Visa,Mashhad,3346524,32
success,2025-09-24 08:08:00,Amex,Mashhad,2800058,20
Success,2025-09-28 02:30:00,Visa,Tabriz,2012222,98
success,2025-09-26 21:23:00,Visa,Tabriz,3152278,40
success,2025-09-03 10:05:00,MastCard,Shiraz,1561531,8
success,2025-09-20 21:21:00,MasterCard,Tehran,666272,35
fail,2025-09-14 13:13:00,Vsa,Qom,4621102,69
success,2025-09-15 13:13:00,Amex,Karaj,554686,100
success,2025-09-25 08:08:00,MastCard,Isfahan,4288209,78
fail,2025-09-30 19:51:00,Discover,Tabriz,3919863,21
fail,2025-09-14 15:45:00,Discover,Tabriz,906634,24
fail,2025-09-07 04:04:00,Amex,Tehran,2732216,17
failed,2025-09-17 12:34:00,Visa,Tehran,4222429,18
success,2025-09-30 17:17:00,Vsa,Tehran,2375004,99
success,2025-09-12 05:56:00,MasterCard,Tehran,3721085,12
Success,2025-09-20 02:37:00,Visa,Tabriz,4680907,16
success,2025-09-04 02:37:00,Amex,Tabriz,2865508,4
succeed,2025-09-09 23:59:00,Master Card,,1427889,90
fail,2025-09-06 17:07:00,Visa,,2445839,34
fail,2025-09-16 07:32:00,Visa,Tehran,3421383,93
fail,2025-09-25 03:00:00,Vsa,Tabriz,114395,46
success,2025-09-28 09:00:00,Visa,Mashhad,697450,75
failed,2025-09-22 14:11:00,Visa,Tehran,556665,77
success,2025-09-22 12:44:00,Discover,Mashhad,1055122,31
fail,2025-09-21 03:27:00,MasterCard,Isfahan,3568913,25
success,2025-09-21 12:34:00,Amex,Tabriz,3924822,74
success,2025-09-02 13:13:00,MasterCard,karaj,3770886,24
fail,2025-09-24 19:19:00,,karaj,4004007,65
success,2025-09-08 11:11:00,Vsa,ThRan,1133171,25
Success,2025-09-11 00:00:00,visa,Tabriz,3971680,28
failed,2025-09-13 08:59:00,MasterCard,THR,1443333,36
success,2025-09-17 14:30:00,Visa,Qom,2357758,82
fail,2025-09-08 07:08:00,Master Card,Qom,4039180,6
fail,2025-09-21 17:17:00,Visa,TEHRAN,523688,66
success,2025-09-18 14:30:00,Vsa,tehr@n,2814688,67
success,2025-09-30 23:59:00,Visa,Karaj,3607769,72
fail,2025-09-18 02:54:00,MastCard,Isfahan,4904936,96
fail,2025-09-14 11:11:00,,Mashhad,792751,48
Success,2025-09-15 00:00:00,Discover,Shiraz,4810883,83
failed,2025-09-06 06:30:00,Discover,karaj,2113869,70
success,2025-09-11 02:30:00,Visa,Shiraz,2137033,78
fail,2025-09-13 13:10:00,MasterCard,Isfahan,936474,67
fail,2025-09-25 19:29:00,Visa,Isfahan,3324083,48
fail,2025-09-01 02:37:00,MastCard,Tehran,4337615,65
success,2025-09-28 13:13:00,Discover,TEHRAN,3850190,44
fail,2025-09-06 19:51:00,Discover,Tehran,4086993,95
failed,2025-09-09 08:08:00,MasterCard,Qom,379308,63
succeed,2025-09-08 06:30:00,MasterCard,THR,2519826,46
fail,2025-09-11 07:08:00,Visa,Isfahan,1934934,19
success,2025-09-22 14:11:00,MastCard,Ahvaz,4140398,64
success,2025-09-19 14:55:00,Master-Card,Ahvaz,3684704,83
Success,2025-09-24 22:27:00,Discover,Tehran,1179131,73
failed,2025-09-09 03:27:00,Visa,Isfahan,4186876,71
fail,2025-09-17 09:09:00,MastCard,Karaj,749970,50
fail,2025-09-12 11:11:00,Visa,Isfahan,2819271,63
success,2025-09-25 18:12:00,Visa,Qom,3145853,41
success,2025-09-14 12:34:00,Amex,Qom,2876918,7
fail,2025-09-15 10:48:00,Discover,Tehran,4781708,9
success,2025-09-16 09:45:00,Visa,Isfahan,2538363,4
success,2025-09-22 08:08:00,visa,Tehran,1216769,90
fail,2025-09-22 15:45:00,Discover,Tehran,4742944,49
failed,2025-09-28 20:33:00,Master-Card,Mashhad,741981,76
fail,2025-09-20 07:08:00,Visa,Qom,721351,6
success,2025-09-01 03:27:00,Vsa,Tehran,3687098,82
success,2025-09-10 01:51:00,MasterCard,Ahvaz,2655748,21
fail,2025-09-08 04:15:00,Visa,Isfahan,629757,15
success,2025-09-18 05:23:00,MastCard,TEHRAN,403008,67
success,2025-09-28 21:21:00,Master-Card,Isfahan,3332816,66
Success,2025-09-01 04:04:00,Visa,Tehran,1662721,56
fail,2025-09-02 21:23:00,MastCard,Ahvaz,1617142,68
success,2025-09-01 03:27:00,MasterCard,Qom,2833924,32
success,2025-09-01 21:10:00,MastCard,Isfahan,1230618,66
success,2025-09-09 19:40:00,MastCard,Isfahan,793638,29
failed,2025-09-13 01:01:00,Visa,Tehran,700007,66
fail,2025-09-30 13:10:00,Visa,Isfahan,492835,34
fail,2025-09-01 14:11:00,MasterCard,Tehran,3766227,27
success,2025-09-13 11:11:00,,Mashhad,4095933,60
fail,2025-09-20 11:11:00,Discover,TEHRAN,1341998,39
failed,2025-09-26 02:37:00,Amex,Ahvaz,4852528,44
success,2025-09-22 04:15:00,Visa,Tehran,1669705,82
success,2025-09-07 07:32:00,MastCard,THR,3729428,36
failed,2025-09-02 02:54:00,Amex,Mashhad,3086502,19
success,2025-09-06 22:27:00,MastCard,Tehran,4222856,92
success,2025-09-07 22:27:00,Master-Card,Ahvaz,2998471,45
fail,2025-09-26 02:37:00,Visa,Tabriz,377857,84
fail,2025-09-14 13:13:00,Discover,Tabriz,4363562,21
fail,2025-09-26 10:05:00,visa,Tehran,699402,23
success,2025-09-18 23:17:00,Visa,Mashhad,4401788,95
success,2025-09-15 05:23:00,MastCard,Tehran,2635052,90
fail,2025-09-02 23:59:00,MastCard,Ahvaz,4496318,96
success,2025-09-10 14:11:00,MastCard,Mashhad,645662,27
fail,2025-09-23 02:24:00,Visa,Mashhad,2526305,99
Success,2025-09-12 02:37:00,Visa,Tehran,3972100,72
fail,2025-09-17 20:33:00,Amex,karaj,330023,19
failed,2025-09-08 23:59:00,Visa,Mashhad,786074,41
success,2025-09-11 19:40:00,Amex,Isfahan,2742279,26
success,2025-09-29 04:15:00,MasterCard,Ahvaz,4769012,28
fail,2025-09-03 01:51:00,Discover,Tehran,4264005,64
FAIL,2025-09-27 20:20:00,Discover,Isfahan,4349270,68
